Year,Model,RMSE,Month,Target,FeatureSet
2021,RF,2.4020437447112655,3,TEMP,SECONDARY_13_24
2021,HGB,2.681246204340074,3,TEMP,SECONDARY_13_24
2022,GlobalClim,22.671822180629025,3,TEMP,SECONDARY_13_24
2022,DeptClim,23.071990215147217,3,TEMP,SECONDARY_13_24
2022,Persist,23.65632261923113,3,TEMP,SECONDARY_13_24
2022,Ridge,4.018594043392368,3,TEMP,SECONDARY_13_24
2022,RF,3.96464419807527,3,TEMP,SECONDARY_13_24
2022,HGB,3.9222868297491464,3,TEMP,SECONDARY_13_24
2023,GlobalClim,22.20838457719592,3,TEMP,SECONDARY_13_24
2023,DeptClim,22.698185108500795,3,TEMP,SECONDARY_13_24
2023,Persist,23.073813288233403,3,TEMP,SECONDARY_13_24
2023,Ridge,2.988229002448664,3,TEMP,SECONDARY_13_24
2023,RF,2.9130443655842506,3,TEMP,SECONDARY_13_24
2023,HGB,2.8190524267482076,3,TEMP,SECONDARY_13_24
2024,GlobalClim,20.069857441572992,3,TEMP,SECONDARY_13_24
2024,DeptClim,20.971244562517658,3,TEMP,SECONDARY_13_24
2024,Persist,22.618221424606826,3,TEMP,SECONDARY_13_24
2024,Ridge,2.201751707702095,3,TEMP,SECONDARY_13_24
2024,RF,2.6205111748156438,3,TEMP,SECONDARY_13_24
2024,HGB,2.673543464969633,3,TEMP,SECONDARY_13_24
2025,GlobalClim,21.447069194636303,3,TEMP,SECONDARY_13_24
2025,DeptClim,21.89048849429249,3,TEMP,SECONDARY_13_24
2025,Persist,23.55092668144032,3,TEMP,SECONDARY_13_24
2025,Ridge,2.6933305072462,3,TEMP,SECONDARY_13_24
2025,RF,2.351201199063997,3,TEMP,SECONDARY_13_24
2025,HGB,2.350065568535359,3,TEMP,SECONDARY_13_24
2001,GlobalClim,23.688864113606698,4,TEMP,SECONDARY_13_24
2001,DeptClim,16.626998630498324,4,TEMP,SECONDARY_13_24
2001,Persist,2.532774284873767,4,TEMP,SECONDARY_13_24
2001,Ridge,3.3682153139984816,4,TEMP,SECONDARY_13_24
2001,RF,2.901587187485071,4,TEMP,SECONDARY_13_24
2001,HGB,2.74614636338639,4,TEMP,SECONDARY_13_24
2002,GlobalClim,20.22152584378871,4,TEMP,SECONDARY_13_24
