,Departamento,Year,Month/Day,Rain_day,Rain_month,Temp_day,Temp_month,Humi_day,Humi_month
2640,AMAZONAS,2012,9,0.0,0.0,0.05,4.031084656084656,89.75,29.981464424061006
2641,ANTIOQUIA,2012,9,9.499999999999998,595.4000000000001,19.37771084337349,19.880489174760523,73.33333333333333,69.68919693296807
2642,ARAUCA,2012,9,0.0,0.0,,,,
2643,ATLANTICO,2012,9,0.0,0.0,25.879166666666663,24.671895674246933,0.0,0.0
2644,BOGOTA,2012,9,0.2,540.8000000000001,15.809782820097244,14.199029758288265,70.04969322858211,73.21279679766445
2645,BOLIVAR,2012,9,0.0,181.29999999999998,,26.706398867921056,,87.63030980982477
2646,BOYACA,2012,9,0.7999999999999999,147.2,13.54239631336405,8.771132597304007,68.46575342465754,70.54902790875161
2647,CALDAS,2012,9,0.0,0.0,4.8426136363636365,7.621410436484406,81.96174863387978,72.36692302662753
2648,CAQUETA,2012,9,0.0,0.0,25.570769230769237,24.630660010564906,84.01538461538462,84.230064264674
2649,CASANARE,2012,9,0.0,0.0,27.09583333333333,26.556654666598167,14.829787234042554,0.9429128376496797
2650,CAUCA,2012,9,13.1,43.00000000000001,12.058139534883718,13.77263320860622,70.41121495327103,61.88100324655024
2651,CESAR,2012,9,0.0,106.89999999999999,23.766666666666666,26.093022448230435,67.51388888888889,78.7089600575221
2652,CHOCO,2012,9,99.6,882.1999999999999,,21.746663122231137,,
2653,CORDOBA,2012,9,0.0,186.70000000000002,14.06734693877551,14.832324707196138,,
2654,CUNDINAMARCA,2012,9,91.6,704.1999999999999,13.89421487603306,14.09470021228396,,
2655,GUAINIA,2012,9,0.0,0.0,,27.36088223289744,,
2656,GUAVIARE,2012,9,0.0,0.0,,26.04610201967345,,
2657,HUILA,2012,9,14.699999999999994,3789.0999999999995,11.015714285714289,15.935598165884231,,
2658,LA GUAJIRA,2012,9,96.2,493.7,26.277083333333337,28.475048043338806,,
2659,MAGDALENA,2012,9,0.0,305.7,25.451388888888893,24.49855712771084,,
2660,META,2012,9,0.0,0.0,19.281609195402297,19.695232648901676,,
2661,NARINO,2012,9,0.0,0.0,13.601123595505616,15.654577238977142,,
2662,NORTE DE SANTANDER,2012,9,0.4,153.50000000000003,21.90731707317073,27.238808520548215,,
2663,PUTUMAYO,2012,9,0.0,0.0,24.062745098039223,23.016368209684938,,
2664,QUINDIO,2012,9,0.0,0.0,22.247826086956525,20.429092180646485,,
2665,RISARALDA,2012,9,0.0,0.0,11.772307692307692,7.883618323992921,,
2666,SAN ANDRES PROVIDENCIA,2012,9,0.0,0.0,,,,
2667,SANTANDER,2012,9,0.0,477.2000000000001,19.33956043956044,19.73978008541746,,
2668,SUCRE,2012,9,0.0,20.7,24.124,11.31099931236261,,
2669,TOLIMA,2012,9,3.5,4015.7000000000007,14.420353982300885,17.59949800867968,,
2670,VALLE DEL CAUCA,2012,9,0.0,0.0,19.73511904761905,13.51820911499222,,
2671,VAUPES,2012,9,0.0,0.0,,,,
2672,VICHADA,2012,9,0.0,0.0,,,,
2673,AMAZONAS,2012,10,0.0,0.0,,2.8210482804232804,82.21739130434783,32.39249527546556
2674,ANTIOQUIA,2012,10,43.000000000000014,1566.4,19.91779141104294,19.94047388191045,77.2516129032258,75.04361413250128
2675,ARAUCA,2012,10,0.0,0.0,,,,
2676,ATLANTICO,2012,10,0.0,0.0,26.2875,,0.0,
2677,BOGOTA,2012,10,0.5,1530.5000000000002,15.223494484101234,14.920250727443669,73.72924208144796,74.90975520344972
2678,BOLIVAR,2012,10,0.0,503.00000000000006,,27.497059467355353,,85.93240243922702
2679,BOYACA,2012,10,0.3,519.4000000000001,14.70754716981132,9.839491550998472,69.34562211981567,67.38205535678681
2680,CALDAS,2012,10,0.0,0.0,4.274054054054056,7.580024144123761,80.03225806451613,73.02685616699405
2681,CAQUETA,2012,10,0.0,0.0,25.30327868852459,24.643159451423223,84.09836065573771,87.18417771466643
2682,CASANARE,2012,10,0.0,0.0,27.15909090909091,28.578511181800657,16.59090909090909,0.0
2683,CAUCA,2012,10,0.0,93.4,13.134117647058822,9.833321511815324,69.02884615384616,76.16578771441986
2684,CESAR,2012,10,0.0,45.80000000000001,23.88333333333333,24.082737650669987,73.22222222222223,84.43788874914001
2685,CHOCO,2012,10,143.80000000000004,643.1000000000001,,24.273462470280794,,
2686,CORDOBA,2012,10,1.3,147.9,13.628571428571428,11.533764779923102,,
2687,CUNDINAMARCA,2012,10,2.3,2228.7999999999993,13.876679841897236,13.969660132366545,,
2688,GUAINIA,2012,10,0.0,0.0,,27.363425001612026,,
2689,GUAVIARE,2012,10,0.0,0.0,,25.705655205010043,,
2690,HUILA,2012,10,0.3,3368.1000000000004,12.490361445783131,16.82843507704881,,
2691,LA GUAJIRA,2012,10,103.9,895.7999999999998,26.582978723404263,27.131019569647727,,
2692,MAGDALENA,2012,10,0.0,173.9,25.68333333333333,24.11780378199356,,
2693,META,2012,10,0.0,0.0,19.204444444444444,22.68880549251358,,
2694,NARINO,2012,10,0.0,0.0,13.79101123595506,16.315479219255515,,
2695,NORTE DE SANTANDER,2012,10,0.3,715.0,20.88947368421053,25.96499730802701,,
2696,PUTUMAYO,2012,10,0.0,0.0,24.731481481481485,24.732884585303513,,
2697,QUINDIO,2012,10,0.0,0.0,22.191304347826087,18.993211190878448,,
2698,RISARALDA,2012,10,0.0,0.0,12.613432835820896,10.105262810678896,,
2699,SAN ANDRES PROVIDENCIA,2012,10,0.0,11.1,,28.128334746446868,,
2700,SANTANDER,2012,10,1.6,926.9,19.75058823529412,19.82190318729689,,
2701,SUCRE,2012,10,0.0,0.0,24.768,24.85236199727252,,
2702,TOLIMA,2012,10,0.8999999999999999,1756.6,14.805982905982908,16.550039572131176,,
2703,VALLE DEL CAUCA,2012,10,0.0,0.0,19.76488095238095,13.45533639476091,,
2704,VAUPES,2012,10,0.0,0.0,,,,
2705,VICHADA,2012,10,0.0,0.0,,,,
2706,AMAZONAS,2012,11,0.0,0.0,1.0625,24.289932312745833,89.56521739130434,29.393275886853754
2707,ANTIOQUIA,2012,11,17.5,1440.4000000000003,19.43963414634146,20.423589149043618,77.32885906040268,75.5729243304686
2708,ARAUCA,2012,11,0.0,0.0,,,,
2709,ATLANTICO,2012,11,0.0,0.0,26.541666666666668,26.105516128596843,0.0,6.255686746930526
2710,BOGOTA,2012,11,0.4,1274.8000000000002,16.024876703439325,15.352938998191279,69.85749062265566,74.33438646617938
2711,BOLIVAR,2012,11,0.0,215.79999999999995,,28.22300831654714,,85.89258777937488
2712,BOYACA,2012,11,9.7,184.89999999999998,14.14163090128756,13.358581918973668,67.4322033898305,66.59183318462196
2713,CALDAS,2012,11,0.0,0.0,4.248369565217392,9.374012714752153,81.9627659574468,73.04270255442381
2714,CAQUETA,2012,11,0.0,0.0,26.41492537313433,25.420579156446404,80.86567164179104,86.00199700887623
2715,CASANARE,2012,11,0.0,0.0,27.225000000000005,27.83227272727273,18.0,14.075726495726496
2716,CAUCA,2012,11,0.0,20.000000000000004,13.118681318681318,8.011602471545803,68.15315315315316,85.84446524302287
2717,CESAR,2012,11,0.0,18.8,24.16944444444444,24.665969344758363,72.43055555555556,80.53842582659657
2718,CHOCO,2012,11,7.899999999999998,919.7999999999998,,26.566419353064216,,
2719,CORDOBA,2012,11,0.0,53.3,14.03061224489796,11.454537181328956,,
2720,CUNDINAMARCA,2012,11,2.5,1368.0000000000002,13.803137254901962,14.413637822780462,,
2721,GUAINIA,2012,11,0.0,0.0,,27.481758386708464,,
2722,GUAVIARE,2012,11,0.0,0.0,,26.441111111111113,,
2723,HUILA,2012,11,1.0,1104.0,12.818181818181818,17.20252361446355,,
2724,LA GUAJIRA,2012,11,96.3,410.1,26.679166666666664,28.05240915669925,,
2725,MAGDALENA,2012,11,0.0,51.8,25.84305555555555,26.324918822151748,,
2726,META,2012,11,0.0,0.0,18.965116279069765,26.804303829734657,,
2727,NARINO,2012,11,0.0,0.0,14.323958333333335,14.08782120387167,,
2728,NORTE DE SANTANDER,2012,11,0.3,389.4,21.08333333333333,21.09334257644604,,
2729,PUTUMAYO,2012,11,0.0,0.0,25.09565217391304,23.97529338652433,,
2730,QUINDIO,2012,11,0.0,0.0,22.12608695652174,20.120827363235072,,
2731,RISARALDA,2012,11,0.0,0.0,11.977941176470589,10.434607038272462,,
2732,SAN ANDRES PROVIDENCIA,2012,11,0.0,41.7,,26.985498816727567,,
2733,SANTANDER,2012,11,0.2,977.9000000000001,19.228125,19.411779899450945,,
2734,SUCRE,2012,11,0.0,0.0,24.338461538461537,24.46460579678096,,
2735,TOLIMA,2012,11,1.1,3069.5999999999995,14.925409836065576,15.333376477704881,,
2736,VALLE DEL CAUCA,2012,11,0.0,0.0,20.192485549132943,12.848383200515,,
2737,VAUPES,2012,11,0.0,0.0,,,,
2738,VICHADA,2012,11,0.0,0.0,,,,
2739,AMAZONAS,2012,12,0.0,0.0,1.2230769230769232,26.10722276909896,87.08695652173913,26.46461517619165
2740,ANTIOQUIA,2012,12,15.299999999999995,673.7000000000002,19.76441717791411,20.091282357923465,75.13071895424837,70.38427407848123
2741,ARAUCA,2012,12,0.0,0.0,,,,
2742,ATLANTICO,2012,12,0.0,0.0,27.049999999999997,27.81998081451555,0.0,36.91620523980807
2743,BOGOTA,2012,12,0.4,1051.9999999999998,14.650094094743674,14.99253803174097,70.32756410256411,73.87178432538485
2744,BOLIVAR,2012,12,0.0,272.4,,27.227016129032254,,83.60349462365592
2745,BOYACA,2012,12,0.6,62.5,13.049090909090909,12.211782920128877,65.56502242152466,63.298768198033244
2746,CALDAS,2012,12,0.0,0.0,3.982424242424241,9.441962865718713,79.96216216216216,72.80651451031291
2747,CAQUETA,2012,12,0.0,0.0,26.793220338983048,18.792053628044293,78.33898305084746,84.9521567869095
2748,CASANARE,2012,12,0.0,0.0,27.535555555555558,28.261969324007346,14.88888888888889,63.95699404761905
2749,CAUCA,2012,12,0.8999999999999999,58.60000000000001,12.635714285714286,12.281210523360617,70.8,85.51169969326062
2750,CESAR,2012,12,0.0,64.1,24.3125,24.731501778915728,65.38888888888889,74.8806734746442
2751,CHOCO,2012,12,32.20000000000002,2100.4,,26.68623246730765,,
2752,CORDOBA,2012,12,0.0,82.49999999999999,13.58,12.664593686348502,,
2753,CUNDINAMARCA,2012,12,0.6,1575.6000000000001,13.110975609756098,13.554906089712047,,
2754,GUAINIA,2012,12,0.0,0.0,,27.828651932548567,,
2755,GUAVIARE,2012,12,0.0,0.0,,,,
2756,HUILA,2012,12,4.9,2332.9999999999995,12.19390243902439,16.66497990647314,,
2757,LA GUAJIRA,2012,12,93.4,469.4000000000001,26.55208333333333,28.101191825330552,,
2758,MAGDALENA,2012,12,0.0,15.3,25.84027777777778,26.682668455518293,,
2759,META,2012,12,0.0,0.0,19.06136363636364,26.235573723817097,,
2760,NARINO,2012,12,0.0,0.0,13.750588235294126,14.529760863261743,,
2761,NORTE DE SANTANDER,2012,12,0.2,4095.3999999999996,23.26551724137931,21.171083286215215,,
2762,PUTUMAYO,2012,12,0.0,0.0,24.08085106382979,23.668781474194997,,
2763,QUINDIO,2012,12,0.0,0.0,22.6,20.67852796745866,,
2764,RISARALDA,2012,12,0.0,0.0,12.378461538461538,10.556727151793915,,
2765,SAN ANDRES PROVIDENCIA,2012,12,0.0,0.0,,,,
2766,SANTANDER,2012,12,0.0,391.1,18.71538461538461,18.403419365617694,,
2767,SUCRE,2012,12,0.0,0.0,25.308,25.49102902323868,,
2768,TOLIMA,2012,12,0.8999999999999999,1701.6000000000001,14.74915254237288,15.101938612005604,,
2769,VALLE DEL CAUCA,2012,12,0.0,0.0,20.06047904191616,12.95228060284474,,
2770,VAUPES,2012,12,0.0,0.0,,,,
2771,VICHADA,2012,12,0.0,0.0,,,,
2772,AMAZONAS,2013,1,0.0,0.0,24.50869565217392,26.46725645858144,23.0,30.658083979038313
2773,ANTIOQUIA,2013,1,32.0,284.59999999999997,20.31714285714286,21.0654209674249,63.42290748898679,63.2117621437678
2774,ARAUCA,2013,1,0.0,0.0,,,,
2775,ATLANTICO,2013,1,0.0,0.0,27.50833333333333,26.681576562307512,33.6875,33.44758064516129
2776,BOGOTA,2013,1,1.0,193.69999999999996,14.730217300459673,15.473328372662984,63.825688939222346,68.54833513684679
2777,BOLIVAR,2013,1,0.0,31.4,26.96250000000001,27.043340262269602,77.20833333333333,77.1796731622146
2778,BOYACA,2013,1,0.0,454.50000000000006,11.839189189189186,14.227156859432762,54.86805555555556,57.05656022796802
2779,CALDAS,2013,1,0.0,0.0,11.22820512820513,9.750248484693609,62.515337423312886,68.53606664093846
2780,CAQUETA,2013,1,0.0,0.0,12.0,15.072464301878744,81.43243243243244,78.05155456366518
2781,CASANARE,2013,1,0.0,0.0,27.938461538461542,28.680206507354598,,53.329084105627544
2782,CAUCA,2013,1,0.0,24.199999999999996,11.658771929824558,10.991668809669735,80.92424242424242,81.56325503661539
2783,CESAR,2013,1,0.0,0.5,25.10327868852459,25.790704444792915,67.6140350877193,56.54691948140528
2784,CHOCO,2013,1,46.4,889.8000000000002,27.195833333333336,26.89500968939021,,
2785,CORDOBA,2013,1,0.0,0.1,13.995833333333335,12.271829095213562,,
2786,CUNDINAMARCA,2013,1,11.5,500.1000000000001,12.935755813953492,13.539773069658734,,
2787,GUAINIA,2013,1,0.0,0.0,27.46315789473684,28.93238238306075,,
2788,GUAVIARE,2013,1,0.0,0.0,,,,
2789,HUILA,2013,1,72.6,1824.4999999999998,16.828333333333333,17.408482418700615,,
2790,LA GUAJIRA,2013,1,11.299999999999995,318.09999999999985,27.65373134328358,27.33720771583289,,
2791,MAGDALENA,2013,1,0.0,32.5,26.948571428571423,27.036467559359032,,
2792,META,2013,1,0.0,0.0,26.4,26.999333431235524,,
2793,NARINO,2013,1,0.0,0.0,11.75238095238095,13.9461850323498,,
2794,NORTE DE SANTANDER,2013,1,161.99999999999994,2318.8,20.57,20.85553116330785,,
2795,PUTUMAYO,2013,1,0.0,0.0,23.54888888888889,22.746183842255927,,
2796,QUINDIO,2013,1,0.0,0.0,22.19047619047619,22.2602292585544,,
2797,RISARALDA,2013,1,0.0,0.0,11.692207792207792,16.598684641607633,,
2798,SAN ANDRES PROVIDENCIA,2013,1,0.0,0.0,,27.6467557136491,,
2799,SANTANDER,2013,1,0.0,159.70000000000002,18.83737373737373,19.22811379411711,,
2800,SUCRE,2013,1,0.0,0.0,26.61891891891892,25.77984587758755,,
2801,TOLIMA,2013,1,25.40000000000001,625.1,16.782666666666664,17.018092254378832,,
2802,VALLE DEL CAUCA,2013,1,0.0,0.0,13.119230769230771,13.715606657102285,,
2803,VAUPES,2013,1,0.0,0.0,,,,
2804,VICHADA,2013,1,0.0,0.0,,,,
2805,AMAZONAS,2013,2,0.0,0.0,25.055,25.802953269148308,12.6,22.25430121098436
2806,ANTIOQUIA,2013,2,1.0,1290.6999999999996,20.83804878048781,20.40266432466897,61.42986425339367,66.44704007417486
2807,ARAUCA,2013,2,0.0,0.0,,,,
2808,ATLANTICO,2013,2,0.0,0.0,27.535416666666663,27.08572913027135,34.416666666666664,36.44891551424542
2809,BOGOTA,2013,2,0.0,1945.6000000000001,14.570946398659965,14.989492103735282,65.48278999241852,75.7287326555314
2810,BOLIVAR,2013,2,0.4,46.10000000000001,27.45833333333333,27.50572507214682,76.45833333333333,80.16442939745662
2811,BOYACA,2013,2,0.0,417.50000000000006,12.055244755244756,14.60209323760694,53.213235294117645,73.96217828755137
2812,CALDAS,2013,2,0.0,0.0,9.922500000000005,9.049899770951551,68.82530120481928,77.95948420041451
2813,CAQUETA,2013,2,0.0,0.0,11.58604651162791,26.187794906000416,85.27272727272727,82.8876294323156
2814,CASANARE,2013,2,0.0,0.0,26.8625,29.334944358178053,,52.30443474109705
2815,CAUCA,2013,2,0.0,101.10000000000002,11.620952380952382,12.381425789367402,83.07272727272728,84.41470194123715
2816,CESAR,2013,2,0.0,7.5,24.95625,22.728125127788168,72.19298245614036,64.4994251969566
2817,CHOCO,2013,2,3.3000000000000003,2663.7999999999997,26.704166666666666,26.897194783259675,,
2818,CORDOBA,2013,2,0.0,14.599999999999996,14.11489361702128,13.660945763820402,,
2819,CUNDINAMARCA,2013,2,3.1000000000000005,1281.3,12.714241486068108,13.40162219430532,,
2820,GUAINIA,2013,2,0.0,0.0,28.4375,27.397812945336238,,
2821,GUAVIARE,2013,2,0.0,0.0,,,,
2822,HUILA,2013,2,89.79999999999997,4414.4,16.731250000000003,16.742890463235167,,
2823,LA GUAJIRA,2013,2,12.599999999999996,333.3,27.21525423728814,19.49772856429841,,
2824,MAGDALENA,2013,2,5.1,0.0,26.966666666666665,27.08544499629782,,
2825,META,2013,2,0.0,0.0,25.635897435897437,27.01114145138294,,
2826,NARINO,2013,2,0.0,0.0,10.730588235294118,12.826668819804443,,
2827,NORTE DE SANTANDER,2013,2,136.89999999999998,52.5,19.62857142857143,20.268005749465765,,
2828,PUTUMAYO,2013,2,0.0,0.0,19.87666666666667,23.03901254891097,,
2829,QUINDIO,2013,2,0.0,0.0,21.7125,18.8706106375409,,
2830,RISARALDA,2013,2,0.0,0.0,11.563636363636364,16.92119764496281,,
2831,SAN ANDRES PROVIDENCIA,2013,2,0.0,0.0,,27.541304559364484,,
2832,SANTANDER,2013,2,0.0,995.2000000000003,18.32592592592593,19.039751670522758,,
2833,SUCRE,2013,2,0.0,0.0,24.55277777777778,21.438182954454394,,
2834,TOLIMA,2013,2,5.5,1722.5,16.33782051282051,16.780361974568706,,
2835,VALLE DEL CAUCA,2013,2,0.0,0.0,13.195135135135132,16.265944379099817,,
2836,VAUPES,2013,2,0.0,0.0,,,,
2837,VICHADA,2013,2,0.0,0.0,,,,
2838,AMAZONAS,2013,3,0.0,0.0,23.90909090909091,26.39674998330328,0.0,26.594048833354584
2839,ANTIOQUIA,2013,3,15.4,990.5000000000002,21.270186335403725,21.193089892182826,65.19883040935673,66.07383058450633
2840,ARAUCA,2013,3,0.0,0.0,,,,
2841,ATLANTICO,2013,3,0.0,0.0,27.36458333333333,27.270937045820954,36.708333333333336,36.9234009194569
2842,BOGOTA,2013,3,0.0,1114.2999999999997,15.18332492643968,15.54104505539254,65.91144874899112,73.96743021486309
2843,BOLIVAR,2013,3,0.0,327.9,27.65,27.94939516129032,78.95833333333333,83.46774193548386
2844,BOYACA,2013,3,21.7,359.90000000000003,13.41443298969072,15.222469983521346,45.56470588235294,73.92661913944005
2845,CALDAS,2013,3,0.0,0.0,9.75438596491228,9.379607321603675,67.73239436619718,75.70381756672255
2846,CAQUETA,2013,3,0.0,0.0,9.124324324324323,24.36683675442049,86.0,63.70831739747181
2847,CASANARE,2013,3,0.0,0.0,28.04615384615385,28.531382852771355,,63.92470689665641
2848,CAUCA,2013,3,0.0,15.900000000000002,9.53265306122449,15.907455165007365,80.20833333333333,83.14939085660907
2849,CESAR,2013,3,0.3,108.60000000000001,26.41304347826087,24.945860740395407,66.11111111111111,69.71829535405747
2850,CHOCO,2013,3,18.7,2354.9,27.175,27.225251285647495,,
2851,CORDOBA,2013,3,0.0,13.7,12.376190476190478,14.225888148464604,,
2852,CUNDINAMARCA,2013,3,0.5,1551.8000000000002,12.496442687747034,13.469211410281956,,
2853,GUAINIA,2013,3,0.0,0.0,28.850000000000005,27.847180986381552,,
2854,GUAVIARE,2013,3,0.0,0.0,,,,
2855,HUILA,2013,3,25.20000000000001,4928.399999999998,16.95799999999999,17.05724946097069,,
2856,LA GUAJIRA,2013,3,9.1,196.59999999999994,28.16388888888889,27.386882091914394,,
2857,MAGDALENA,2013,3,0.0,19.5,27.629824561403517,26.984787506400412,,
2858,META,2013,3,0.0,0.0,27.625806451612902,26.226244580587785,,
2859,NARINO,2013,3,0.0,0.0,10.915151515151512,13.058071095437496,,
2860,NORTE DE SANTANDER,2013,3,126.40000000000002,62.90000000000002,23.27391304347826,21.5095022281241,,
2861,PUTUMAYO,2013,3,0.0,0.0,20.067857142857143,22.968604247254586,,
2862,QUINDIO,2013,3,0.0,0.0,20.735,19.625150518569356,,
2863,RISARALDA,2013,3,0.0,0.0,11.322413793103449,16.997014864654684,,
2864,SAN ANDRES PROVIDENCIA,2013,3,0.0,0.0,,27.378969493573283,,
2865,SANTANDER,2013,3,18.5,532.8000000000001,19.89142857142857,20.50055576310682,,
2866,SUCRE,2013,3,0.0,0.0,27.984210526315792,20.76731556542695,,
2867,TOLIMA,2013,3,5.7,1735.3000000000002,16.939814814814813,16.899201668670916,,
2868,VALLE DEL CAUCA,2013,3,0.0,0.0,11.642038216560508,15.162439972518909,,
2869,VAUPES,2013,3,0.0,0.0,,,,
2870,VICHADA,2013,3,0.0,0.0,,,,
2871,AMAZONAS,2013,4,0.0,0.0,26.253846153846148,26.31247758099389,35.36363636363637,24.278412469173336
2872,ANTIOQUIA,2013,4,0.3,993.0000000000001,22.066887417218545,21.134945596200236,65.38364779874213,67.44420547528846
2873,ARAUCA,2013,4,0.0,0.0,,,,
2874,ATLANTICO,2013,4,0.0,0.0,27.89791666666667,28.174239104883043,33.25,63.004428127248424
2875,BOGOTA,2013,4,0.1,1709.7,15.484547368421053,15.46284571561311,66.94091242362528,74.55053827409316
2876,BOLIVAR,2013,4,10.0,0.30000000000000004,27.824999999999992,28.00780267716309,76.79166666666667,85.50895373946591
2877,BOYACA,2013,4,11.2,716.8000000000003,15.367021276595748,14.914978625847858,43.26829268292683,77.42187291461352
2878,CALDAS,2013,4,0.0,0.0,10.342857142857143,8.773600492758552,63.85106382978724,83.35976504867837
2879,CAQUETA,2013,4,0.0,0.0,11.364999999999998,24.164200827896497,80.25806451612904,17.964285714285715
2880,CASANARE,2013,4,0.0,0.0,29.057142857142857,27.777777777777775,,69.44166666666666
2881,CAUCA,2013,4,0.0,1.1,7.838999999999999,20.144012030136913,85.83333333333333,82.94525929361976
2882,CESAR,2013,4,0.0,79.0,28.03684210526316,23.05785900878395,54.55555555555556,72.35531119699007
2883,CHOCO,2013,4,31.900000000000013,1687.8999999999999,28.980000000000004,27.14512027873531,,
2884,CORDOBA,2013,4,0.0,116.3,11.010526315789471,13.832469455492362,,
2885,CUNDINAMARCA,2013,4,7.3,2454.3,13.60079051383399,14.248741710634215,,
2886,GUAINIA,2013,4,0.0,0.0,30.9,27.283612977602107,,
2887,GUAVIARE,2013,4,0.0,0.0,,,,
2888,HUILA,2013,4,54.0,3285.0999999999995,17.197916666666668,17.11292579734139,,
2889,LA GUAJIRA,2013,4,13.599999999999994,55.6,28.29428571428572,29.575299320611524,,
2890,MAGDALENA,2013,4,0.0,0.0,28.33035714285713,27.550195535244317,,
2891,META,2013,4,0.0,0.0,27.63714285714286,26.006909722222225,,
2892,NARINO,2013,4,0.0,0.0,12.278947368421052,16.381321993219707,,
2893,NORTE DE SANTANDER,2013,4,137.50000000000003,270.79999999999995,22.553846153846152,21.681995065376743,,
2894,PUTUMAYO,2013,4,0.0,0.0,7.731249999999999,22.080424650486258,,
2895,QUINDIO,2013,4,0.0,0.0,24.646666666666665,19.495180790896715,,
2896,RISARALDA,2013,4,0.0,0.0,11.046428571428567,17.487331444362606,,
2897,SAN ANDRES PROVIDENCIA,2013,4,0.0,12.4,,28.40098229709099,,
2898,SANTANDER,2013,4,0.0,824.0999999999999,21.42413793103449,18.75906895895603,,
2899,SUCRE,2013,4,0.0,0.0,27.93,20.73811461945002,,
2900,TOLIMA,2013,4,12.0,1523.6000000000001,16.60192307692308,17.959142638272972,,
2901,VALLE DEL CAUCA,2013,4,0.0,0.0,12.512987012987011,15.285057231180001,,
2902,VAUPES,2013,4,0.0,0.0,,,,
2903,VICHADA,2013,4,0.0,0.0,,,,
2904,AMAZONAS,2013,5,0.0,0.0,26.15416666666667,26.066567548860675,33.52173913043478,26.866742459659708
2905,ANTIOQUIA,2013,5,2.5,1541.1000000000004,21.20099502487562,20.53610213065088,63.02727272727272,71.03334077804804
2906,ARAUCA,2013,5,0.0,0.0,,,,
2907,ATLANTICO,2013,5,0.0,0.0,27.73958333333334,26.128215994834246,32.895833333333336,80.92049029603675
2908,BOGOTA,2013,5,0.2,1360.5000000000002,14.971291806020064,15.616941246439456,67.16678902783381,76.75308509751387
2909,BOLIVAR,2013,5,0.0,203.30000000000004,27.17916666666666,27.81878353953623,74.91666666666667,85.73157995331431
2910,BOYACA,2013,5,0.1,790.8000000000001,12.9486301369863,14.586283633727543,52.23931623931624,74.90471438975524
